"Year","Month","Day","H2a","H7a","H8a","H10","H21a"
2000,2,25,6.823,0.0043,6.431,-0.0002177,9.839
2000,2,29,6.908,0.004962,6.409,0.0005482,9.91
2000,3,4,6.675,0.007019,6.4,-0.001077,9.754
2000,3,8,5.965,0.005517,6.385,-0.0002181,9.775
2000,3,12,6.217,0.006098,6.409,0.0002909,9.663
2000,3,16,6.049,0.007393,6.417,-0.002799,9.528
2000,3,20,5.816,0.007686,6.447,-0.002168,9.653
2000,3,24,5.561,0.007126,6.463,-0.001803,9.741
2000,3,28,5.59,0.007051,6.451,-0.000959,9.98
2000,4,1,5.406,0.006053,6.434,-0.005497,10.11
2000,4,5,5.636,0.004982,6.413,-0.00466,10.29
2000,4,9,5.661,0.005814,6.398,-0.005412,10.4
2000,4,13,5.705,0.004693,6.392,-0.003524,10.47
2000,4,17,5.912,0.003912,6.384,6.888e-05,10.92
2000,4,21,6.122,0.004424,6.385,-0.0009166,11.17
2000,4,25,6.094,0.004913,6.39,-0.002964,10.96
2000,4,29,6.059,0.004276,6.394,-0.00291,10.87
2000,5,3,6.062,0.004433,6.394,-0.001354,11.07
2000,5,7,6.088,0.004682,6.389,-0.001298,11.47
2000,5,11,6.124,0.00595,6.388,-0.001998,11.34
2000,5,15,6.097,0.003816,6.385,-0.00121,11.81
2000,5,19,6.112,0.005378,6.395,-0.004086,11.8
2000,5,23,5.981,0.004644,6.393,-0.003297,11.98
2000,5,27,5.976,0.00389,6.401,-0.0007027,12.01
2000,5,31,5.904,0.00587,6.381,-0.002717,12.61
2000,6,4,5.91,0.003017,6.388,0.0001639,12.64
2000,6,8,5.919,0.004668,6.382,0.00117,13.13
2000,6,12,5.96,0.004314,6.379,0.001938,12.95
2000,6,16,5.858,0.001861,6.385,-0.0001292,13.09
2000,6,20,6.1,0.0004711,6.404,0.005016,13.18
2000,6,24,6.353,0.0004105,6.415,0.003377,13.08
2000,6,28,6.513,0.001568,6.428,0.007007,13.75
2000,7,2,6.513,0.001519,6.419,0.005344,13.61
2000,7,6,6.414,0.00121,6.415,0.007544,14.1
2000,7,10,6.529,0.0005155,6.418,0.008507,14.53
2000,7,14,6.518,0.0005316,6.413,0.006918,14.81
2000,7,18,6.665,0.001582,6.441,0.006233,14.48
2000,7,22,6.499,0.001081,6.467,0.003045,14.56
2000,7,26,6.458,0.0002447,6.486,0.00469,15.68
2000,7,30,6.436,0.001784,6.503,0.002477,15.64
2000,8,3,6.289,0.0004338,6.492,0.00139,15.51
2000,8,7,6.358,0.001054,6.492,0.002789,15.65
2000,8,11,6.315,0.0009246,6.513,0.0009659,16.1
2000,8,15,6.334,0.001009,6.533,-0.0006988,16.16
2000,8,19,6.439,0.0007736,6.552,0.0005423,16.6
2000,8,23,6.594,0.0005658,6.552,0.001515,16.38
2000,8,27,6.716,0.0008191,6.565,0.001571,16.25
2000,8,31,6.862,0.001614,6.567,-0.0002749,15.55
2000,9,4,6.982,0.002678,6.573,0.001594,15.91
2000,9,8,6.952,0.004061,6.564,-0.002206,15.75
2000,9,12,6.937,0.003494,6.564,-0.003588,15.7
2000,9,16,6.983,0.003349,6.557,-0.004881,16
2000,9,20,6.896,0.00304,6.539,-0.008521,15.66
2000,9,24,7.062,0.00162,6.53,-0.004573,15.55
2000,9,28,7.272,0.002839,6.532,-0.007789,15.74
2000,10,2,7.265,0.002692,6.507,-0.009606,15.46
2000,10,6,7.167,-0.0001239,6.493,-0.006102,14.95
2000,10,10,7.235,0.00113,6.488,-0.005657,14.49
2000,10,14,7.119,0.0008889,6.488,-0.007883,14.03
2000,10,18,7.126,0.001398,6.51,-0.008312,13.94
2000,10,22,7.067,0.002499,6.527,-0.008143,14.06
2000,10,26,7.037,-0.0003377,6.517,-0.00349,13.89
2000,10,30,7.255,0.001912,6.517,0.0002073,13.23
2000,11,3,7.166,0.002776,6.506,-0.007248,13.05
2000,11,7,6.819,0.003003,6.49,-0.009638,12.68
2000,11,11,6.614,0.002285,6.472,-0.004063,12.24
2000,11,15,6.698,0.001871,6.459,-0.0002677,11.88
2000,11,19,6.773,0.00281,6.448,-0.003822,11.63
2000,11,23,6.808,0.002924,6.456,-0.003835,11.56
2000,11,27,6.82,0.003298,6.447,-0.004898,11.49
2000,12,1,6.871,0.00421,6.436,-0.002954,11.31
2000,12,5,6.858,0.004902,6.423,-0.00429,11.61
2000,12,9,6.796,0.004957,6.411,-0.002736,11.41
2000,12,13,6.8,0.004713,6.419,-0.00211,11
2000,12,17,6.814,0.005399,6.428,-0.005162,10.73
2000,12,21,6.715,0.003792,6.435,-0.001638,10.62
2000,12,25,6.878,0.006431,6.432,-0.0001752,10.45
2000,12,29,6.742,0.004517,6.439,-0.0007896,10.02
2001,1,2,6.561,0.005944,6.449,-0.001466,9.546
2001,1,6,6.751,0.004979,6.446,-0.0002429,10.21
2001,1,10,6.773,0.005481,6.421,0.002506,10.36
2001,1,14,6.711,0.005731,6.396,-0.0006663,10.13
2001,1,18,6.392,0.005792,6.402,-0.005256,10
2001,1,22,6.417,0.005044,6.396,0.0002868,10.18
2001,1,26,6.584,0.00596,6.368,0.005639,10.13
2001,1,30,6.352,0.006263,6.361,0.001204,9.898
2001,2,3,6.152,0.005564,6.382,0.001047,9.672
2001,2,7,6.057,0.00721,6.385,0.0006948,9.702
2001,2,11,5.746,0.004125,6.356,0.007203,9.609
2001,2,15,5.836,0.004432,6.336,0.0051,9.51
2001,2,19,6.121,0.003506,6.348,0.003911,9.438
2001,2,23,6.588,0.004033,6.353,0.001572,9.535
2001,2,27,6.44,0.001808,6.348,0.0009055,9.545
2001,3,3,6.428,0.001961,6.356,0.004363,9.683
2001,3,7,6.583,0.002005,6.363,0.006815,9.934
2001,3,11,6.126,0.006106,6.349,-0.001753,9.448
2001,3,15,6.016,0.002923,6.343,0.001793,9.256
2001,3,19,6.077,0.004862,6.351,0.001831,9.547
2001,3,23,6.094,0.004458,6.343,0.0005481,9.707
2001,3,27,6.141,0.006404,6.357,-0.0005528,9.41
2001,3,31,5.942,0.006676,6.353,-0.002497,9.579
2001,4,4,5.777,0.006339,6.305,0.001292,9.799
2001,4,8,5.736,0.006504,6.293,0.002486,9.715
2001,4,12,5.677,0.007262,6.28,0.0006857,9.676
2001,4,16,5.734,0.006065,6.283,0.0008325,9.593
2001,4,20,5.958,0.006575,6.289,0.003202,10
2001,4,24,5.86,0.007276,6.301,0.0005633,9.949
2001,4,28,5.781,0.006886,6.293,2.546e-05,10.35
2001,5,2,5.73,0.009373,6.317,-0.002552,10.48
2001,5,6,5.572,0.007074,6.33,-0.0004716,10.51
2001,5,10,5.692,0.008766,6.324,-0.001681,10.74
2001,5,14,5.793,0.007299,6.32,-0.0002225,10.94
2001,5,18,5.926,0.008305,6.311,-0.002405,10.91
2001,5,22,5.848,0.00522,6.308,-0.0004927,11.67
2001,5,26,5.873,0.006207,6.302,0.00111,11.73
2001,5,30,5.912,0.006612,6.293,-0.0001701,12.16
2001,6,3,5.856,0.004957,6.288,0.0003523,12.35
2001,6,7,5.829,0.004828,6.284,0.0004231,12.54
2001,6,11,5.882,0.004909,6.283,0.002297,13.27
2001,6,15,5.746,0.005853,6.27,0.0004752,13.26
2001,6,19,5.625,0.005336,6.26,0.0006175,13.17
2001,6,23,5.629,0.005334,6.255,0.001534,13.97
2001,6,27,5.858,0.00554,6.264,0.002878,14.26
2001,7,1,6.045,0.006294,6.267,-0.0001843,15.11
2001,7,5,5.991,0.005024,6.281,-0.002671,14.32
2001,7,9,6.032,0.005183,6.27,-0.001207,14.3
2001,7,13,6.273,0.006359,6.314,-0.001456,14.06
2001,7,17,6.257,0.006885,6.304,-0.002683,13.79
2001,7,21,6.23,0.006644,6.281,-0.001682,13.83
2001,7,25,6.088,0.007216,6.254,-0.003542,13.92
2001,7,29,6.301,0.00716,6.262,-0.00157,14.14
2001,8,2,6.387,0.008567,6.257,-0.002223,14.31
2001,8,6,6.368,0.008509,6.249,-0.002341,15.36
2001,8,10,6.378,0.009487,6.244,-0.002032,15.49
2001,8,14,6.385,0.01137,6.258,-0.002944,15.31
2001,8,18,6.225,0.01174,6.26,-0.005174,15.27
2001,8,22,6.082,0.0108,6.257,-0.0036,15.48
2001,8,26,6.143,0.01183,6.248,-0.002983,16.11
2001,8,30,6.132,0.01117,6.243,-0.005203,15.95
2001,9,3,6.153,0.009244,6.223,-0.004345,16.54
2001,9,7,6.017,0.00952,6.216,-0.007567,15.9
2001,9,11,5.986,0.006459,6.214,-0.005729,15.12
2001,9,15,6.026,0.00775,6.224,-0.009462,14.89
2001,9,19,5.91,0.006637,6.228,-0.01065,15.04
2001,9,23,6.072,0.005884,6.223,-0.009091,14.55
2001,9,27,6.25,0.006188,6.199,-0.009547,15.08
2001,10,1,6.262,0.006496,6.18,-0.01111,15.5
2001,10,5,6.361,0.004699,6.142,-0.009972,14.94
2001,10,9,6.409,0.003666,6.137,-0.01117,14.45
2001,10,13,6.258,0.003626,6.132,-0.0128,14.18
2001,10,17,6.341,0.002178,6.109,-0.01296,13.79
2001,10,21,6.457,0.002062,6.098,-0.01497,13.2
2001,10,25,6.458,0.002175,6.109,-0.01768,12.86
2001,10,29,6.475,0.0006519,6.122,-0.01309,12.82
2001,11,2,6.645,0.001735,6.142,-0.01153,12.8
2001,11,6,6.602,0.001631,6.13,-0.01443,12.7
2001,11,10,6.468,-0.0002627,6.141,-0.01274,12.49
2001,11,14,6.791,-0.0003544,6.173,-0.007341,12.74
2001,11,18,7.114,-1.317e-05,6.184,-0.01029,12.37
2001,11,22,7.346,0.0005373,6.184,-0.007687,12.11
2001,11,26,6.928,0.001161,6.136,-0.006415,11.82
2001,11,30,7.008,0.0005061,6.129,-0.002755,11.26
2001,12,4,7.027,0.0005973,6.132,-0.001014,10.75
2001,12,8,6.569,0.0008376,6.117,-0.006592,10.62
2001,12,12,6.118,0.0008695,6.1,-0.007042,10.33
2001,12,16,6.286,0.0008068,6.091,-0.003187,10.14
2001,12,20,6.387,1.542e-05,6.073,0.002886,10.16
2001,12,24,6.366,-1.279e-05,6.067,0.002107,10.13
2001,12,28,6.394,-0.0005221,6.099,0.001257,10.02
2002,1,1,6.49,-0.002085,6.109,0.001509,10.05
2002,1,5,6.692,-0.001532,6.118,-0.001235,10.13
2002,1,9,6.882,-0.0005397,6.138,-0.002828,10.11
2002,1,13,6.33,0.001276,6.134,-0.005635,10.09
2002,1,17,5.797,0.001318,6.115,-0.004777,9.942
2002,1,21,5.681,0.001084,6.109,-0.004124,9.708
2002,1,25,5.701,0.001484,6.105,-0.003901,9.551
2002,1,29,5.586,0.001415,6.1,-0.0008825,9.429
2002,2,2,5.524,0.0006389,6.116,-0.002177,9.363
2002,2,6,5.548,0.0006692,6.14,-0.002303,9.522
2002,2,10,5.591,0.002312,6.14,-0.00263,9.389
2002,2,14,5.565,0.0004388,6.139,-0.002724,9.444
2002,2,18,5.752,0.0003504,6.158,-3.459e-06,9.41
2002,2,22,5.836,0.001008,6.178,-0.001583,9.345
2002,2,26,5.727,0.001212,6.165,-0.002735,9.393
2002,3,2,5.466,-0.0004267,6.157,-0.003132,9.357
2002,3,6,5.575,0.0002804,6.151,-0.0007341,9.359
2002,3,10,5.782,0.001711,6.168,-0.003695,9.122
2002,3,14,5.898,0.002716,6.178,-0.003626,9.103
2002,3,18,5.518,0.002607,6.167,-0.002597,8.887
2002,3,22,5.516,0.0007561,6.174,0.0008507,9.093
2002,3,26,5.695,0.002884,6.186,0.0007609,9.253
2002,3,30,5.81,0.001959,6.19,-0.002706,9.432
2002,4,3,5.832,0.001638,6.193,-0.001363,9.698
2002,4,7,6.098,0.002311,6.216,-0.000613,9.896
2002,4,11,6.08,0.002441,6.236,-0.0023,9.876
2002,4,15,6.223,0.003023,6.246,-0.00275,9.896
2002,4,19,6.017,0.001968,6.246,-0.0007071,9.709
2002,4,23,5.9,0.0006909,6.245,-7.511e-05,9.729
2002,4,27,6.139,0.001229,6.258,0.0004258,9.779
2002,5,1,6.189,0.0006516,6.258,-0.0002227,9.96
2002,5,5,5.964,-0.0002516,6.27,-0.0001656,9.912
2002,5,9,5.795,0.0009623,6.28,-0.001598,9.98
2002,5,13,5.852,0.0002236,6.298,0.0007342,10.22
2002,5,17,5.912,0.00163,6.311,-0.001319,10.41
2002,5,21,6.006,5.459e-05,6.327,0.001464,11.08
2002,5,25,6.033,0.001324,6.324,-0.001859,11.31
2002,5,29,6.097,0.0003159,6.309,0.000986,11.7
2002,6,2,6.049,0.00183,6.31,-0.002388,11.93
2002,6,6,6.08,0.00105,6.31,-0.001862,12.05
2002,6,10,5.677,0.001036,6.293,-0.002591,11.94
2002,6,14,5.778,-0.001454,6.297,0.002447,12.44
2002,6,18,5.894,0.00183,6.3,-0.001908,13.39
2002,6,22,5.91,0.0009671,6.298,-0.00458,13.36
2002,6,26,5.938,0.001013,6.302,-0.00333,14.46
2002,6,30,6.072,0.001426,6.302,-0.001441,14.59
2002,7,4,6.162,0.001657,6.3,-0.00263,14.53
2002,7,8,6.107,0.002698,6.289,-0.002157,15.71
2002,7,12,6.038,0.001691,6.281,-0.002878,15.34
2002,7,16,6.071,0.002327,6.276,-0.001729,14.72
2002,7,20,6.147,0.002648,6.273,-0.003976,15.7
2002,7,24,6.242,0.001542,6.272,0.0002366,15.27
2002,7,28,6.262,0.002519,6.261,-0.001983,14.77
2002,8,1,6.327,0.002089,6.243,-0.001377,15.04
2002,8,5,6.354,0.003252,6.232,-0.002024,15.27
2002,8,9,6.3,0.003361,6.227,-0.004129,15.16
2002,8,13,6.209,0.003123,6.213,-0.00102,15.26
2002,8,17,6.388,0.004063,6.22,-0.0005152,15.08
2002,8,21,6.431,0.004701,6.219,-0.001399,14.69
2002,8,25,6.519,0.00447,6.204,-0.0005219,14.75
2002,8,29,6.441,0.004781,6.18,-0.0009929,15.34
2002,9,2,6.437,0.00531,6.187,-0.0009698,15.25
2002,9,6,6.38,0.004779,6.16,-0.00162,15.85
2002,9,10,6.413,0.00452,6.151,-0.004151,16.35
2002,9,14,6.463,0.003643,6.154,-0.003529,16.49
2002,9,18,6.432,0.004089,6.152,-0.002713,16.48
2002,9,22,6.4,0.002843,6.145,-0.001145,15.68
2002,9,26,6.407,0.004401,6.155,-0.0004217,15.1
2002,9,30,6.489,0.004628,6.15,0.001066,14.52
2002,10,4,6.459,0.004049,6.161,0.0006119,13.89
2002,10,8,6.519,0.004011,6.182,0.001609,13.6
2002,10,12,6.584,0.003173,6.21,0.002136,13.48
2002,10,16,6.72,0.003211,6.221,0.003184,13.44
2002,10,20,6.804,0.003975,6.235,0.001515,13.7
2002,10,24,6.758,0.003717,6.253,0.001931,13.25
2002,10,28,6.825,0.004542,6.249,0.002915,13.21
2002,11,1,6.842,0.004123,6.272,0.002063,13.04
2002,11,5,6.778,0.004784,6.318,0.002778,12.98
2002,11,9,7.177,0.004382,6.347,0.005266,12.8
2002,11,13,7.194,0.003872,6.347,-0.0004936,12.91
2002,11,17,7.141,0.00174,6.351,0.001359,12.98
2002,11,21,6.94,0.002021,6.363,0.002208,13.07
2002,11,25,6.683,0.002722,6.372,0.0007945,12.92
2002,11,29,6.64,0.001748,6.378,0.00081,12.95
2002,12,3,6.652,0.002446,6.369,0.0004111,12.78
2002,12,7,6.733,0.002954,6.355,0.0004392,12.76
2002,12,11,6.927,0.002972,6.351,0.001731,12.52
2002,12,15,7.621,0.002813,6.364,0.005034,11.94
2002,12,19,7.714,0.002081,6.379,0.005661,11.72
2002,12,23,7.441,0.001462,6.362,0.004789,11.3
2002,12,27,7.374,-0.0005429,6.382,0.005703,11.15
2002,12,31,7.567,0.0004776,6.431,0.004534,10.86
2003,1,4,7.49,0.002147,6.447,4.214e-05,11.19
2003,1,8,7.081,0.001053,6.447,-0.000713,11.24
2003,1,12,6.917,0.001571,6.448,0.0004547,11.06
2003,1,16,6.918,0.002672,6.476,-0.0054,11.05
2003,1,20,6.671,0.003087,6.473,-0.006794,11.1
2003,1,24,6.943,0.002714,6.461,-0.007534,10.98
2003,1,28,6.717,0.002687,6.463,-0.009359,11.01
2003,2,1,6.695,0.004579,6.466,-0.01136,11.23
2003,2,5,6.063,0.005171,6.469,-0.01375,11.12
2003,2,9,6.154,0.005238,6.467,-0.01163,10.93
2003,2,13,6.273,0.005472,6.469,-0.01268,10.77
2003,2,17,6.395,0.006763,6.467,-0.01332,10.79
2003,2,21,6.286,0.008631,6.464,-0.0166,10.64
2003,2,25,5.973,0.006012,6.432,-0.01387,10.85
2003,3,1,6.025,0.006779,6.427,-0.01067,10.57
2003,3,5,5.94,0.006649,6.419,-0.01079,10.55
2003,3,9,6.049,0.00706,6.424,-0.01024,10.51
2003,3,13,6.281,0.006917,6.434,-0.007428,10.57
2003,3,17,6.646,0.006637,6.43,-0.007318,10.62
2003,3,21,6.208,0.007085,6.403,-0.01013,10.68
2003,3,25,6.123,0.005734,6.395,-0.01046,10.61
2003,3,29,5.894,0.007509,6.389,-0.01247,10.9
2003,4,2,5.785,0.007367,6.383,-0.009071,10.87
2003,4,6,5.883,0.008677,6.343,-0.00892,10.58
2003,4,10,5.885,0.008662,6.312,-0.009648,10.83
2003,4,14,6.021,0.007071,6.281,-0.005362,10.92
2003,4,18,6.075,0.007802,6.258,-0.006585,10.95
2003,4,22,5.88,0.006244,6.232,-0.005781,11.1
2003,4,26,5.987,0.005345,6.223,-0.002557,11.1
2003,4,30,6.232,0.00494,6.214,-0.0005307,11.43
2003,5,4,6.253,0.004229,6.213,-0.003291,11.52
2003,5,8,6.141,0.005227,6.204,-0.003773,11.67
2003,5,12,5.976,0.003708,6.207,-0.00494,12.12
2003,5,16,5.752,0.004589,6.213,-0.005617,12.13
2003,5,20,5.549,0.003972,6.219,-0.006593,11.92
2003,5,24,5.688,0.003647,6.25,-0.002276,12.31
2003,5,28,5.763,0.0043,6.255,-0.002572,13.22
2003,6,1,5.775,0.003228,6.256,-0.00412,13.27
2003,6,5,5.68,0.001373,6.243,-0.00314,13.43
2003,6,9,5.832,0.001514,6.228,0.0007143,13.98
2003,6,13,5.923,0.0002598,6.215,0.0001598,13.86
2003,6,17,6.006,0.0009969,6.221,-0.0009462,14.2
2003,6,21,5.944,-0.000762,6.216,0.001303,14.44
2003,6,25,5.723,-0.001645,6.204,0.0007862,14.04
2003,6,29,5.83,-0.002672,6.214,0.007058,14.42
2003,7,3,5.972,-0.001057,6.191,0.005756,14.64
2003,7,7,5.955,-0.00127,6.197,0.003833,14.74
2003,7,11,6.086,-0.002841,6.214,0.004195,15.69
2003,7,15,6.131,-0.002652,6.221,0.003986,16.29
2003,7,19,6.052,-0.002338,6.214,0.002225,16.79
2003,7,23,6.045,-0.001827,6.228,0.00338,16.44
2003,7,27,6.117,-0.001518,6.222,0.004099,15.84
2003,7,31,6.177,-0.001572,6.214,0.005681,15.92
2003,8,4,6.453,-0.001003,6.206,0.005736,15.95
2003,8,8,6.59,-0.0008075,6.187,0.005157,16.65
2003,8,12,6.692,-0.0001369,6.195,0.003824,17.52
2003,8,16,6.649,-0.001356,6.19,0.004059,17.4
2003,8,20,6.515,-0.001963,6.182,0.004494,17
2003,8,24,6.608,-0.002647,6.197,0.005057,16.91
2003,8,28,6.587,-0.0002129,6.206,0.001574,16.93
2003,9,1,6.384,-0.00167,6.208,0.001849,16.48
2003,9,5,6.472,-0.003188,6.214,0.006668,16.38
2003,9,9,6.494,-0.001131,6.226,0.004616,16.6
2003,9,13,6.426,-0.001606,6.23,0.001102,16.44
2003,9,17,6.397,-0.001982,6.252,0.001255,15.8
2003,9,21,6.269,-0.001426,6.245,-0.001699,16.01
2003,9,25,6.202,-0.001484,6.235,-0.001091,15.7
2003,9,29,6.294,-0.001348,6.234,-0.0006863,15.94
2003,10,3,6.399,-0.001273,6.232,-0.0001443,15.7
2003,10,7,6.374,-0.0009513,6.244,0.001006,15.83
2003,10,11,6.431,-0.0002536,6.231,-0.0007984,15.54
2003,10,15,6.475,-0.001469,6.229,0.0006958,15.09
2003,10,19,6.639,-0.001334,6.245,0.004119,15.23
2003,10,23,6.683,0.000167,6.229,-0.001435,15.46
2003,10,27,6.584,-0.002576,6.219,-0.001671,15.03
2003,10,31,6.53,-0.001735,6.203,0.001264,14.45
2003,11,4,6.464,-0.001241,6.198,0.001302,13.49
2003,11,8,6.664,-0.0009552,6.216,0.002712,13.35
2003,11,12,6.807,0.001124,6.21,-0.001408,13.27
2003,11,16,6.831,-0.0008954,6.213,8.958e-05,12.89
2003,11,20,6.812,0.00168,6.239,-0.0007345,12.68
2003,11,24,6.408,0.0022,6.25,-0.001455,12.17
2003,11,28,6.406,0.0008931,6.267,0.00166,11.85
2003,12,2,6.576,0.00172,6.276,0.002828,11.69
2003,12,6,6.797,0.0029,6.299,-0.002084,11.61
2003,12,10,6.853,0.002191,6.319,-0.001212,11.47
2003,12,14,6.778,0.002365,6.33,-0.002596,11.06
2003,12,18,6.854,0.002389,6.334,-0.0008156,11.25
2003,12,22,6.751,0.003861,6.336,-0.00287,11.35
2003,12,26,6.877,0.003924,6.334,-0.001051,10.97
2003,12,30,6.734,0.003359,6.325,-0.00216,10.76
2004,1,3,6.727,0.002053,6.334,0.001271,10.53
2004,1,7,6.692,0.003092,6.353,0.0004331,10.23
2004,1,11,6.904,0.003038,6.369,0.0004026,10.07
2004,1,15,6.444,0.003746,6.399,-0.003106,9.57
2004,1,19,6.337,0.003267,6.416,-0.003261,10.09
2004,1,23,6.242,0.003384,6.405,-0.002514,10.45
2004,1,27,6.197,0.003716,6.409,-0.002589,10.17
2004,1,31,6.284,0.004535,6.408,-0.001772,10.19
2004,2,4,6.202,0.003721,6.393,0.0007738,10.26
2004,2,8,6.116,0.003361,6.39,-0.002749,10.37
2004,2,12,6.014,0.001065,6.407,-0.001566,10.25
2004,2,16,6.354,0.002714,6.432,-0.0003761,10.24
2004,2,20,6.524,0.003959,6.426,-0.002402,10.19
2004,2,24,6.431,0.002125,6.407,-0.0008771,10.14
2004,2,28,6.828,0.003503,6.405,0.002032,10.16
2004,3,3,6.187,0.004668,6.387,-0.002915,10.1
2004,3,7,6.03,0.003715,6.406,-0.003783,10.05
2004,3,11,6.058,0.00376,6.409,-0.006583,10.22
2004,3,15,5.92,0.002293,6.416,-0.00674,10.1
2004,3,19,5.862,0.004243,6.441,-0.0091,10.24
2004,3,23,5.979,0.004187,6.423,-0.00676,10.27
2004,3,27,6.197,0.005265,6.426,-0.004496,10.55
2004,3,31,6.116,0.00602,6.413,-0.006082,10.77
2004,4,4,5.805,0.005386,6.394,-0.00529,10.93
2004,4,8,5.8,0.006,6.384,-0.005484,10.89
2004,4,12,5.873,0.004913,6.364,-0.004173,11.38
2004,4,16,5.963,0.005562,6.341,-0.002131,11.26
2004,4,20,6.206,0.00496,6.348,-0.002886,11.3
2004,4,24,6.222,0.006843,6.358,-0.007279,11.43
2004,4,28,6.023,0.005675,6.362,-0.006349,11.93
2004,5,2,6.101,0.007076,6.375,-0.004512,11.96
2004,5,6,6.095,0.007399,6.367,-0.0048,12.92
2004,5,10,6.169,0.007776,6.385,-0.004665,13.03
2004,5,14,5.947,0.007799,6.375,-0.006163,13.13
2004,5,18,5.893,0.00608,6.376,-0.003207,13.42
2004,5,22,5.981,0.006365,6.357,-0.002066,13.79
2004,5,26,6.022,0.005499,6.357,-0.002009,14
2004,5,30,6.095,0.006386,6.362,-0.003405,13.99
2004,6,3,5.964,0.005674,6.365,-0.006128,14.12
2004,6,7,5.916,0.00537,6.376,-0.003564,14.35
2004,6,11,5.853,0.005376,6.376,-0.00104,14.35
2004,6,15,5.862,0.005973,6.389,-0.002942,14.33
2004,6,19,5.988,0.003396,6.39,0.0006179,14.4
2004,6,23,6.212,0.005125,6.39,-0.001061,15.16
2004,6,27,6.188,0.004403,6.379,-0.002961,15.76
2004,7,1,6.109,0.002539,6.37,-0.003053,15.3
2004,7,5,6.219,0.00402,6.353,-0.004236,15.46
2004,7,9,6.301,0.002542,6.332,-0.002734,15.48
2004,7,13,6.484,0.003434,6.335,-0.003211,16.06
2004,7,17,6.533,0.003008,6.341,-0.005207,17.02
2004,7,21,6.548,0.003599,6.338,-0.004485,17.46
2004,7,25,6.409,0.003512,6.321,-0.003455,16.49
2004,7,29,6.361,0.003785,6.354,-0.004723,15.29
2004,8,2,6.479,0.004989,6.341,-0.003692,15.7
2004,8,6,6.587,0.005641,6.313,-0.004665,16.91
2004,8,10,6.607,0.006987,6.287,-0.006166,16.94
2004,8,14,6.504,0.006592,6.263,-0.005731,16.78
2004,8,18,6.649,0.007096,6.257,-0.004007,16.85
2004,8,22,6.661,0.006633,6.249,-0.004129,16.83
2004,8,26,6.712,0.007997,6.264,-0.003431,17.59
2004,8,30,6.687,0.006858,6.274,-0.004742,17.19
2004,9,3,6.637,0.008167,6.274,-0.005722,17.42
2004,9,7,6.639,0.006907,6.295,-0.006263,16.94
2004,9,11,6.764,0.008423,6.298,-0.005906,17.22
2004,9,15,6.742,0.009241,6.287,-0.006807,17.08
2004,9,19,6.69,0.007349,6.263,-0.001044,17.04
2004,9,23,6.714,0.006855,6.262,-0.002829,16.9
2004,9,27,6.739,0.006125,6.254,-0.004583,16.79
2004,10,1,6.642,0.005255,6.264,-0.004047,16.28
2004,10,5,6.625,0.00533,6.269,-0.003361,16.2
2004,10,9,6.634,0.005803,6.268,-0.005532,16.11
2004,10,13,6.494,0.004769,6.272,-0.004399,15.64
2004,10,17,6.566,0.004457,6.285,-0.002485,15.08
2004,10,21,6.892,0.005262,6.265,0.003819,14.81
2004,10,25,6.917,0.004702,6.264,-0.001853,14.45
2004,10,29,6.888,0.00337,6.269,0.0009995,14
2004,11,2,6.909,0.005338,6.282,-0.004234,13.69
2004,11,6,6.573,0.003067,6.29,-0.003967,12.69
2004,11,10,6.718,0.003679,6.3,-0.0002421,12.87
2004,11,14,6.865,0.003822,6.303,-0.004501,12.92
2004,11,18,6.844,0.003364,6.305,-0.005263,12.65
2004,11,22,6.316,0.003331,6.306,-0.006169,12.08
2004,11,26,6.376,0.003269,6.321,-0.001213,11.99
2004,11,30,6.269,0.004263,6.303,-0.005389,11.68
2004,12,4,6.278,0.00251,6.291,-0.0008575,11.41
2004,12,8,6.702,0.0024,6.289,0.003526,11.15
2004,12,12,6.956,0.002195,6.315,-0.0004566,10.94
2004,12,16,7.078,0.001799,6.33,-0.002251,11.21
2004,12,20,6.922,0.002214,6.339,-0.00395,11.23
2004,12,24,6.586,0.001501,6.358,-0.003355,10.85
2004,12,28,6.847,0.00226,6.348,0.002552,10.86
2005,1,1,7.174,0.001982,6.346,0.005073,10.74
2005,1,5,6.961,0.001192,6.344,0.002104,10.47
2005,1,9,7.094,0.001032,6.365,0.006098,10.21
2005,1,13,6.896,0.001527,6.384,0.0001336,9.899
2005,1,17,6.845,0.001404,6.406,-0.00184,9.611
2005,1,21,6.913,0.001537,6.419,-0.0005581,10.11
2005,1,25,7.019,0.001439,6.439,-0.0001261,10.23
2005,1,29,7.242,0.002568,6.46,-0.0008556,10.31
2005,2,2,6.975,0.002627,6.471,-0.006286,10.49
2005,2,6,6.614,0.002888,6.488,-0.004387,10.5
2005,2,10,6.433,0.002081,6.49,-0.004054,10.4
2005,2,14,6.559,0.001981,6.484,-0.002985,10.46
2005,2,18,6.74,0.002082,6.491,-0.002796,10.39
2005,2,22,6.955,0.00113,6.504,-0.002764,10.51
2005,2,26,6.975,0.001082,6.509,-0.003423,10.56
2005,3,2,7.299,0.0006818,6.537,-0.001715,10.28
2005,3,6,7.056,0.003401,6.534,-0.004962,10.3
2005,3,10,6.957,0.002632,6.528,-0.004885,10.99
2005,3,14,6.897,0.002851,6.507,-0.002755,11.23
2005,3,18,6.891,0.003762,6.495,-0.003376,10.96
2005,3,22,7.106,0.004222,6.498,-0.003088,10.79
