variable,name,value,year,month,Model
Temp,temp_90_180,11.0657106943472,1997,1,GLORYS
Temp,temp_0_180,11.2181819811788,1997,1,GLORYS
Temp,temp_0_90,11.3777041067465,1997,1,GLORYS
Temp,temp_30_130,11.2540488503187,1997,1,GLORYS
Temp,temp_180_549,11.0426858830177,1997,1,GLORYS
Temp,temp_90_180,10.6862419905983,1997,2,GLORYS
Temp,temp_0_180,10.8506293943984,1997,2,GLORYS
Temp,temp_0_90,11.0225737154323,1997,2,GLORYS
Temp,temp_30_130,10.8359276267366,1997,2,GLORYS
Temp,temp_180_549,10.7687591466922,1997,2,GLORYS
Temp,temp_90_180,9.95859213969251,1997,3,GLORYS
Temp,temp_0_180,10.0429631951546,1997,3,GLORYS
Temp,temp_0_90,10.1376322770326,1997,3,GLORYS
Temp,temp_30_130,9.9651182997507,1997,3,GLORYS
Temp,temp_180_549,10.2440195079171,1997,3,GLORYS
Temp,temp_90_180,9.90313433705465,1997,4,GLORYS
Temp,temp_0_180,10.059424802708,1997,4,GLORYS
Temp,temp_0_90,10.2273741221854,1997,4,GLORYS
Temp,temp_30_130,9.92655823236835,1997,4,GLORYS
Temp,temp_180_549,10.2256764976684,1997,4,GLORYS
Temp,temp_90_180,11.1114415748116,1997,5,GLORYS
Temp,temp_0_180,11.3734793298827,1997,5,GLORYS
Temp,temp_0_90,11.6461339155882,1997,5,GLORYS
Temp,temp_30_130,11.1767939546872,1997,5,GLORYS
Temp,temp_180_549,11.1308765670472,1997,5,GLORYS
Temp,temp_90_180,11.9120901843819,1997,6,GLORYS
Temp,temp_0_180,12.0438284755033,1997,6,GLORYS
Temp,temp_0_90,12.1866026894842,1997,6,GLORYS
Temp,temp_30_130,11.7661099433481,1997,6,GLORYS
Temp,temp_180_549,11.8653670424932,1997,6,GLORYS
Temp,temp_90_180,12.1987490759232,1997,7,GLORYS
Temp,temp_0_180,12.1309131024708,1997,7,GLORYS
Temp,temp_0_90,12.0754372008947,1997,7,GLORYS
Temp,temp_30_130,11.8194359793678,1997,7,GLORYS
Temp,temp_180_549,12.418926480527,1997,7,GLORYS
Temp,temp_90_180,12.9275052830893,1997,8,GLORYS
Temp,temp_0_180,13.1000490404752,1997,8,GLORYS
Temp,temp_0_90,13.2851749300011,1997,8,GLORYS
Temp,temp_30_130,12.798341915738,1997,8,GLORYS
Temp,temp_180_549,13.2988804991822,1997,8,GLORYS
Temp,temp_90_180,14.368254580957,1997,9,GLORYS
Temp,temp_0_180,14.7520498464324,1997,9,GLORYS
Temp,temp_0_90,15.144281444985,1997,9,GLORYS
Temp,temp_30_130,14.5587940204997,1997,9,GLORYS
Temp,temp_180_549,14.0858795979865,1997,9,GLORYS
Temp,temp_90_180,14.0495388100551,1997,10,GLORYS
Temp,temp_0_180,14.2153725572785,1997,10,GLORYS
Temp,temp_0_90,14.3913575371264,1997,10,GLORYS
Temp,temp_30_130,14.1012530256518,1997,10,GLORYS
Temp,temp_180_549,13.9510011886927,1997,10,GLORYS
Temp,temp_90_180,14.2663740530992,1997,11,GLORYS
Temp,temp_0_180,14.4766389582418,1997,11,GLORYS
Temp,temp_0_90,14.6958368022348,1997,11,GLORYS
Temp,temp_30_130,14.4816143326511,1997,11,GLORYS
Temp,temp_180_549,14.1539377297106,1997,11,GLORYS
Temp,temp_90_180,13.9249358083308,1997,12,GLORYS
Temp,temp_0_180,13.896675644971,1997,12,GLORYS
Temp,temp_0_90,13.8759552640485,1997,12,GLORYS
Temp,temp_30_130,14.0003274424853,1997,12,GLORYS
Temp,temp_180_549,13.643499836216,1997,12,GLORYS
Temp,temp_90_180,13.5194286213652,1998,1,GLORYS
Temp,temp_0_180,13.4738565753382,1998,1,GLORYS
Temp,temp_0_90,13.4358742790667,1998,1,GLORYS
Temp,temp_30_130,13.5437425583752,1998,1,GLORYS
Temp,temp_180_549,13.3569340950163,1998,1,GLORYS
Temp,temp_90_180,13.2205147257146,1998,2,GLORYS
Temp,temp_0_180,13.3237396807717,1998,2,GLORYS
Temp,temp_0_90,13.4327009308768,1998,2,GLORYS
Temp,temp_30_130,13.3976240771127,1998,2,GLORYS
Temp,temp_180_549,12.8254862732619,1998,2,GLORYS
Temp,temp_90_180,12.1581556409602,1998,3,GLORYS
Temp,temp_0_180,12.3768308590562,1998,3,GLORYS
Temp,temp_0_90,12.6017453864071,1998,3,GLORYS
Temp,temp_30_130,12.3929205666725,1998,3,GLORYS
Temp,temp_180_549,11.7831315171287,1998,3,GLORYS
Temp,temp_90_180,11.6727140488128,1998,4,GLORYS
Temp,temp_0_180,11.8971814972397,1998,4,GLORYS
Temp,temp_0_90,12.1285647450092,1998,4,GLORYS
Temp,temp_30_130,11.8636461537378,1998,4,GLORYS
Temp,temp_180_549,11.3920730492214,1998,4,GLORYS
Temp,temp_90_180,11.9904697373128,1998,5,GLORYS
Temp,temp_0_180,12.2656139178754,1998,5,GLORYS
Temp,temp_0_90,12.5472813313962,1998,5,GLORYS
Temp,temp_30_130,12.152331065073,1998,5,GLORYS
Temp,temp_180_549,11.6632588227765,1998,5,GLORYS
Temp,temp_90_180,12.0403865803572,1998,6,GLORYS
Temp,temp_0_180,12.1430393393419,1998,6,GLORYS
Temp,temp_0_90,12.2550102116573,1998,6,GLORYS
Temp,temp_30_130,11.9539551114494,1998,6,GLORYS
Temp,temp_180_549,12.0111771260654,1998,6,GLORYS
Temp,temp_90_180,12.108384244901,1998,7,GLORYS
Temp,temp_0_180,12.1477196934863,1998,7,GLORYS
Temp,temp_0_90,12.1980435358731,1998,7,GLORYS
Temp,temp_30_130,11.8765801312315,1998,7,GLORYS
Temp,temp_180_549,12.2945033001515,1998,7,GLORYS
Temp,temp_90_180,12.3551035100705,1998,8,GLORYS
Temp,temp_0_180,12.2816912463299,1998,8,GLORYS
Temp,temp_0_90,12.2229748200217,1998,8,GLORYS
Temp,temp_30_130,11.9523027579761,1998,8,GLORYS
Temp,temp_180_549,12.8975814777142,1998,8,GLORYS
Temp,temp_90_180,12.4519665717194,1998,9,GLORYS
Temp,temp_0_180,12.3521833629283,1998,9,GLORYS
Temp,temp_0_90,12.2681808591095,1998,9,GLORYS
Temp,temp_30_130,12.0848879476871,1998,9,GLORYS
Temp,temp_180_549,12.9893179801601,1998,9,GLORYS
Temp,temp_90_180,12.4097445274214,1998,10,GLORYS
Temp,temp_0_180,12.4719554725015,1998,10,GLORYS
Temp,temp_0_90,12.5464523980043,1998,10,GLORYS
Temp,temp_30_130,12.2725750033291,1998,10,GLORYS
Temp,temp_180_549,12.5824672350765,1998,10,GLORYS
Temp,temp_90_180,12.1630522183162,1998,11,GLORYS
Temp,temp_0_180,12.2023876513119,1998,11,GLORYS
Temp,temp_0_90,12.2501202462354,1998,11,GLORYS
Temp,temp_30_130,12.1337555906761,1998,11,GLORYS
Temp,temp_180_549,12.0606339619977,1998,11,GLORYS
Temp,temp_90_180,10.9770794028614,1998,12,GLORYS
Temp,temp_0_180,10.9003354000088,1998,12,GLORYS
Temp,temp_0_90,10.8320610086675,1998,12,GLORYS
Temp,temp_30_130,10.89273154981,1998,12,GLORYS
Temp,temp_180_549,10.8924474872752,1998,12,GLORYS
Temp,temp_90_180,10.4111835503895,1999,1,GLORYS
Temp,temp_0_180,10.3870038925251,1999,1,GLORYS
Temp,temp_0_90,10.371436565785,1999,1,GLORYS
Temp,temp_30_130,10.324222743336,1999,1,GLORYS
Temp,temp_180_549,10.6567330734952,1999,1,GLORYS
Temp,temp_90_180,10.0887218787921,1999,2,GLORYS
Temp,temp_0_180,10.091129853071,1999,2,GLORYS
Temp,temp_0_90,10.101903270265,1999,2,GLORYS
Temp,temp_30_130,10.0492634806656,1999,2,GLORYS
Temp,temp_180_549,10.3651637032336,1999,2,GLORYS
Temp,temp_90_180,9.97465001605661,1999,3,GLORYS
Temp,temp_0_180,10.1055786645524,1999,3,GLORYS
Temp,temp_0_90,10.2443433610262,1999,3,GLORYS
Temp,temp_30_130,10.0490678621567,1999,3,GLORYS
Temp,temp_180_549,10.1059884796572,1999,3,GLORYS
Temp,temp_90_180,9.63992027575426,1999,4,GLORYS
Temp,temp_0_180,9.73922544176417,1999,4,GLORYS
Temp,temp_0_90,9.84731986262772,1999,4,GLORYS
Temp,temp_30_130,9.6320110928748,1999,4,GLORYS
Temp,temp_180_549,9.86745154498204,1999,4,GLORYS
Temp,temp_90_180,9.77921557285314,1999,5,GLORYS
Temp,temp_0_180,9.82288192728566,1999,5,GLORYS
Temp,temp_0_90,9.87558706808575,1999,5,GLORYS
Temp,temp_30_130,9.63039070107849,1999,5,GLORYS
Temp,temp_180_549,10.0387024823287,1999,5,GLORYS
Temp,temp_90_180,10.3968577251901,1999,6,GLORYS
Temp,temp_0_180,10.4487279170539,1999,6,GLORYS
Temp,temp_0_90,10.510957838699,1999,6,GLORYS
Temp,temp_30_130,10.2067610364494,1999,6,GLORYS
Temp,temp_180_549,10.6574414531751,1999,6,GLORYS
Temp,temp_90_180,11.0823752475336,1999,7,GLORYS
Temp,temp_0_180,11.0829080527523,1999,7,GLORYS
Temp,temp_0_90,11.0963383226495,1999,7,GLORYS
Temp,temp_30_130,10.8042245131745,1999,7,GLORYS
Temp,temp_180_549,11.5533475985755,1999,7,GLORYS
Temp,temp_90_180,11.6727066896418,1999,8,GLORYS
Temp,temp_0_180,11.6590075016633,1999,8,GLORYS
Temp,temp_0_90,11.6568765133126,1999,8,GLORYS
Temp,temp_30_130,11.4038247258494,1999,8,GLORYS
Temp,temp_180_549,11.8930914148701,1999,8,GLORYS
Temp,temp_90_180,11.360312777326,1999,9,GLORYS
Temp,temp_0_180,11.2783571956573,1999,9,GLORYS
Temp,temp_0_90,11.2082428473815,1999,9,GLORYS
Temp,temp_30_130,11.0131898922137,1999,9,GLORYS
Temp,temp_180_549,11.9405015120961,1999,9,GLORYS
Temp,temp_90_180,11.4480636969804,1999,10,GLORYS
Temp,temp_0_180,11.521612931095,1999,10,GLORYS
Temp,temp_0_90,11.6057554659205,1999,10,GLORYS
Temp,temp_30_130,11.3218494166637,1999,10,GLORYS
Temp,temp_180_549,11.8920393259503,1999,10,GLORYS
Temp,temp_90_180,11.5901458046205,1999,11,GLORYS
Temp,temp_0_180,11.7222633949057,1999,11,GLORYS
Temp,temp_0_90,11.8632637889269,1999,11,GLORYS
Temp,temp_30_130,11.6753719164297,1999,11,GLORYS
Temp,temp_180_549,11.6146316148176,1999,11,GLORYS
Temp,temp_90_180,10.9513275965621,1999,12,GLORYS
Temp,temp_0_180,10.9254176686828,1999,12,GLORYS
Temp,temp_0_90,10.9082604223259,1999,12,GLORYS
Temp,temp_30_130,10.8972780005223,1999,12,GLORYS
Temp,temp_180_549,10.9319589686803,1999,12,GLORYS
Temp,temp_90_180,10.6539984032828,2000,1,GLORYS
Temp,temp_0_180,10.6392146118997,2000,1,GLORYS
Temp,temp_0_90,10.6335200902415,2000,1,GLORYS
Temp,temp_30_130,10.6317335390233,2000,1,GLORYS
Temp,temp_180_549,10.6619190377772,2000,1,GLORYS
Temp,temp_90_180,10.8865170318463,2000,2,GLORYS
Temp,temp_0_180,11.0192318904006,2000,2,GLORYS
Temp,temp_0_90,11.1599471774323,2000,2,GLORYS
Temp,temp_30_130,11.0295097201768,2000,2,GLORYS
Temp,temp_180_549,10.8600228515713,2000,2,GLORYS
Temp,temp_90_180,10.5154173592016,2000,3,GLORYS
Temp,temp_0_180,10.6410572095191,2000,3,GLORYS
Temp,temp_0_90,10.7748117045001,2000,3,GLORYS
Temp,temp_30_130,10.5917017342567,2000,3,GLORYS
Temp,temp_180_549,10.538758429439,2000,3,GLORYS
Temp,temp_90_180,10.4049965548124,2000,4,GLORYS
Temp,temp_0_180,10.6316418344296,2000,4,GLORYS
Temp,temp_0_90,10.8655252804174,2000,4,GLORYS
Temp,temp_30_130,10.5170187099777,2000,4,GLORYS
Temp,temp_180_549,10.474831668622,2000,4,GLORYS
Temp,temp_90_180,10.7168779711566,2000,5,GLORYS
Temp,temp_0_180,10.9536780494666,2000,5,GLORYS
Temp,temp_0_90,11.1978899142703,2000,5,GLORYS
Temp,temp_30_130,10.8054781936481,2000,5,GLORYS
Temp,temp_180_549,10.6015928667206,2000,5,GLORYS
Temp,temp_90_180,10.9225219823849,2000,6,GLORYS
Temp,temp_0_180,11.0027420610596,2000,6,GLORYS
Temp,temp_0_90,11.0952787546091,2000,6,GLORYS
Temp,temp_30_130,10.7265469406717,2000,6,GLORYS
Temp,temp_180_549,11.2420792734084,2000,6,GLORYS
Temp,temp_90_180,11.1276982314784,2000,7,GLORYS
Temp,temp_0_180,11.1087368558867,2000,7,GLORYS
Temp,temp_0_90,11.1029948390646,2000,7,GLORYS
Temp,temp_30_130,10.8091126929191,2000,7,GLORYS
Temp,temp_180_549,11.5064616402457,2000,7,GLORYS
Temp,temp_90_180,11.5005159811318,2000,8,GLORYS
Temp,temp_0_180,11.437405191008,2000,8,GLORYS
Temp,temp_0_90,11.3884808176345,2000,8,GLORYS
Temp,temp_30_130,11.1024603563342,2000,8,GLORYS
Temp,temp_180_549,11.9161312584312,2000,8,GLORYS
Temp,temp_90_180,11.8228790894509,2000,9,GLORYS
Temp,temp_0_180,11.8713681065895,2000,9,GLORYS
Temp,temp_0_90,11.9331575408804,2000,9,GLORYS
Temp,temp_30_130,11.5940531261809,2000,9,GLORYS
Temp,temp_180_549,12.1486286996382,2000,9,GLORYS
Temp,temp_90_180,11.5907838199347,2000,10,GLORYS
Temp,temp_0_180,11.7065147697021,2000,10,GLORYS
Temp,temp_0_90,11.8340630858151,2000,10,GLORYS
Temp,temp_30_130,11.4788496096166,2000,10,GLORYS
Temp,temp_180_549,12.0678177736669,2000,10,GLORYS
Temp,temp_90_180,10.9874931258644,2000,11,GLORYS
Temp,temp_0_180,11.044720048708,2000,11,GLORYS
Temp,temp_0_90,11.1123485201633,2000,11,GLORYS
Temp,temp_30_130,10.9629278721444,2000,11,GLORYS
Temp,temp_180_549,11.3337139643101,2000,11,GLORYS
Temp,temp_90_180,10.8460998035493,2000,12,GLORYS
Temp,temp_0_180,10.9507778992385,2000,12,GLORYS
Temp,temp_0_90,11.0633031846078,2000,12,GLORYS
Temp,temp_30_130,10.9409285194051,2000,12,GLORYS
Temp,temp_180_549,11.0659360463624,2000,12,GLORYS
Temp,temp_90_180,10.8286959430891,2001,1,GLORYS
Temp,temp_0_180,10.9229734056913,2001,1,GLORYS
Temp,temp_0_90,11.0243200786837,2001,1,GLORYS
Temp,temp_30_130,10.9550038549075,2001,1,GLORYS
Temp,temp_180_549,10.8941147465895,2001,1,GLORYS
Temp,temp_90_180,10.2025479948307,2001,2,GLORYS
Temp,temp_0_180,10.3208691290263,2001,2,GLORYS
Temp,temp_0_90,10.4462251446983,2001,2,GLORYS
Temp,temp_30_130,10.3108671326175,2001,2,GLORYS
Temp,temp_180_549,10.3274597306283,2001,2,GLORYS
Temp,temp_90_180,10.2430663497126,2001,3,GLORYS
Temp,temp_0_180,10.3902851815068,2001,3,GLORYS
Temp,temp_0_90,10.5450705901502,2001,3,GLORYS
Temp,temp_30_130,10.3195437495061,2001,3,GLORYS
Temp,temp_180_549,10.4091288135832,2001,3,GLORYS
Temp,temp_90_180,9.93030811709155,2001,4,GLORYS
Temp,temp_0_180,10.0444270505998,2001,4,GLORYS
Temp,temp_0_90,10.1672815600039,2001,4,GLORYS
Temp,temp_30_130,9.94329988924006,2001,4,GLORYS
Temp,temp_180_549,10.1131510579028,2001,4,GLORYS
Temp,temp_90_180,10.3638841742673,2001,5,GLORYS
Temp,temp_0_180,10.5119797195834,2001,5,GLORYS
Temp,temp_0_90,10.6693472341533,2001,5,GLORYS
Temp,temp_30_130,10.3248484746983,2001,5,GLORYS
Temp,temp_180_549,10.5808891897636,2001,5,GLORYS
Temp,temp_90_180,10.695775093708,2001,6,GLORYS
Temp,temp_0_180,10.7458473100311,2001,6,GLORYS
Temp,temp_0_90,10.8068348186929,2001,6,GLORYS
Temp,temp_30_130,10.4836092994588,2001,6,GLORYS
Temp,temp_180_549,11.0209494994455,2001,6,GLORYS
Temp,temp_90_180,10.8900105708596,2001,7,GLORYS
Temp,temp_0_180,10.8737555998179,2001,7,GLORYS
Temp,temp_0_90,10.8704979743807,2001,7,GLORYS
Temp,temp_30_130,10.5703391363969,2001,7,GLORYS
Temp,temp_180_549,11.4412345772309,2001,7,GLORYS
Temp,temp_90_180,11.3711444847008,2001,8,GLORYS
Temp,temp_0_180,11.4026421880644,2001,8,GLORYS
Temp,temp_0_90,11.4466685633924,2001,8,GLORYS
Temp,temp_30_130,11.1324989188034,2001,8,GLORYS
Temp,temp_180_549,11.7608811213701,2001,8,GLORYS
Temp,temp_90_180,11.5412651163068,2001,9,GLORYS
Temp,temp_0_180,11.5266397975538,2001,9,GLORYS
Temp,temp_0_90,11.5239636358295,2001,9,GLORYS
Temp,temp_30_130,11.2695359787539,2001,9,GLORYS
Temp,temp_180_549,11.9928645503906,2001,9,GLORYS
Temp,temp_90_180,11.5029514532761,2001,10,GLORYS
Temp,temp_0_180,11.5522761305761,2001,10,GLORYS
Temp,temp_0_90,11.6139860493918,2001,10,GLORYS
Temp,temp_30_130,11.3691896828593,2001,10,GLORYS
Temp,temp_180_549,11.921625978471,2001,10,GLORYS
Temp,temp_90_180,11.6159564016,2001,11,GLORYS
Temp,temp_0_180,11.7462259651901,2001,11,GLORYS
Temp,temp_0_90,11.8870255024428,2001,11,GLORYS
Temp,temp_30_130,11.6966588499113,2001,11,GLORYS
Temp,temp_180_549,11.8423191955647,2001,11,GLORYS
Temp,temp_90_180,10.7283793630869,2001,12,GLORYS
Temp,temp_0_180,10.7563427573108,2001,12,GLORYS
Temp,temp_0_90,10.7932010067679,2001,12,GLORYS
Temp,temp_30_130,10.7782279287442,2001,12,GLORYS
Temp,temp_180_549,10.8133157440023,2001,12,GLORYS
Temp,temp_90_180,10.5239893876615,2002,1,GLORYS
Temp,temp_0_180,10.5682082637543,2002,1,GLORYS
Temp,temp_0_90,10.6209015981233,2002,1,GLORYS
Temp,temp_30_130,10.57544106801,2002,1,GLORYS
Temp,temp_180_549,10.6081525790684,2002,1,GLORYS
Temp,temp_90_180,9.89657243719624,2002,2,GLORYS
Temp,temp_0_180,9.97144926803588,2002,2,GLORYS
Temp,temp_0_90,10.0549787187693,2002,2,GLORYS
Temp,temp_30_130,9.91908265702823,2002,2,GLORYS
Temp,temp_180_549,10.1593233554191,2002,2,GLORYS
Temp,temp_90_180,9.76204216193688,2002,3,GLORYS
Temp,temp_0_180,9.85024565683841,2002,3,GLORYS
Temp,temp_0_90,9.94711652150679,2002,3,GLORYS
Temp,temp_30_130,9.78117304329539,2002,3,GLORYS
Temp,temp_180_549,10.0917678024994,2002,3,GLORYS
Temp,temp_90_180,9.88984979319957,2002,4,GLORYS
Temp,temp_0_180,10.0586771112783,2002,4,GLORYS
Temp,temp_0_90,10.2368595591981,2002,4,GLORYS
Temp,temp_30_130,9.93813820885937,2002,4,GLORYS
Temp,temp_180_549,10.1582026117628,2002,4,GLORYS
Temp,temp_90_180,10.0316434874887,2002,5,GLORYS
Temp,temp_0_180,10.1318256294591,2002,5,GLORYS
Temp,temp_0_90,10.2417470526517,2002,5,GLORYS
Temp,temp_30_130,9.95460597372751,2002,5,GLORYS
Temp,temp_180_549,10.2959795467196,2002,5,GLORYS
Temp,temp_90_180,10.5726767530352,2002,6,GLORYS
Temp,temp_0_180,10.6185384956387,2002,6,GLORYS
Temp,temp_0_90,10.6749028182572,2002,6,GLORYS
Temp,temp_30_130,10.3532354012012,2002,6,GLORYS
Temp,temp_180_549,10.8113297111098,2002,6,GLORYS
Temp,temp_90_180,11.02760102092,2002,7,GLORYS
Temp,temp_0_180,11.0186014247563,2002,7,GLORYS
Temp,temp_0_90,11.0194987515833,2002,7,GLORYS
Temp,temp_30_130,10.7014389560901,2002,7,GLORYS
Temp,temp_180_549,11.4361822201839,2002,7,GLORYS
Temp,temp_90_180,10.8893217028473,2002,8,GLORYS
Temp,temp_0_180,10.8371030593563,2002,8,GLORYS
Temp,temp_0_90,10.7979246087189,2002,8,GLORYS
Temp,temp_30_130,10.5607237593952,2002,8,GLORYS
Temp,temp_180_549,11.3987142652492,2002,8,GLORYS
Temp,temp_90_180,11.1058672095434,2002,9,GLORYS
Temp,temp_0_180,11.0681136380038,2002,9,GLORYS
Temp,temp_0_90,11.0448323897829,2002,9,GLORYS
Temp,temp_30_130,10.7968521283916,2002,9,GLORYS
Temp,temp_180_549,11.6683659511675,2002,9,GLORYS
Temp,temp_90_180,10.5997883522121,2002,10,GLORYS
Temp,temp_0_180,10.6132293286633,2002,10,GLORYS
Temp,temp_0_90,10.64067956982,2002,10,GLORYS
Temp,temp_30_130,10.3672485092753,2002,10,GLORYS
Temp,temp_180_549,11.4068289175447,2002,10,GLORYS
Temp,temp_90_180,11.3528162627583,2002,11,GLORYS
Temp,temp_0_180,11.4820861482542,2002,11,GLORYS
Temp,temp_0_90,11.6187984774061,2002,11,GLORYS
Temp,temp_30_130,11.4355746078246,2002,11,GLORYS
Temp,temp_180_549,11.6216599324921,2002,11,GLORYS
Temp,temp_90_180,12.1128120678743,2002,12,GLORYS
Temp,temp_0_180,12.2561168938074,2002,12,GLORYS
Temp,temp_0_90,12.405884905679,2002,12,GLORYS
Temp,temp_30_130,12.2963905620573,2002,12,GLORYS
Temp,temp_180_549,11.943483229224,2002,12,GLORYS
Temp,temp_90_180,12.0186169124092,2003,1,GLORYS
Temp,temp_0_180,12.1570742863657,2003,1,GLORYS
Temp,temp_0_90,12.3020666838648,2003,1,GLORYS
Temp,temp_30_130,12.1804374463253,2003,1,GLORYS
Temp,temp_180_549,11.7839184060315,2003,1,GLORYS
Temp,temp_90_180,11.5797097560428,2003,2,GLORYS
Temp,temp_0_180,11.7369740120184,2003,2,GLORYS
Temp,temp_0_90,11.9019403707738,2003,2,GLORYS
Temp,temp_30_130,11.7299243676557,2003,2,GLORYS
Temp,temp_180_549,11.5351424422465,2003,2,GLORYS
Temp,temp_90_180,10.8882819098747,2003,3,GLORYS
Temp,temp_0_180,11.0529097800735,2003,3,GLORYS
Temp,temp_0_90,11.2246522677863,2003,3,GLORYS
Temp,temp_30_130,11.0112408169675,2003,3,GLORYS
Temp,temp_180_549,10.8162312564042,2003,3,GLORYS
Temp,temp_90_180,10.714547263839,2003,4,GLORYS
Temp,temp_0_180,10.9482068241443,2003,4,GLORYS
Temp,temp_0_90,11.1887596167129,2003,4,GLORYS
Temp,temp_30_130,10.891588169736,2003,4,GLORYS
Temp,temp_180_549,10.5299254885326,2003,4,GLORYS
Temp,temp_90_180,10.7340071443599,2003,5,GLORYS
Temp,temp_0_180,10.8741954960855,2003,5,GLORYS
Temp,temp_0_90,11.0219623976555,2003,5,GLORYS
Temp,temp_30_130,10.7145348944899,2003,5,GLORYS
Temp,temp_180_549,10.6759477430073,2003,5,GLORYS
Temp,temp_90_180,10.6116505915803,2003,6,GLORYS
Temp,temp_0_180,10.6165834240721,2003,6,GLORYS
Temp,temp_0_90,10.6315477066826,2003,6,GLORYS
Temp,temp_30_130,10.350441885403,2003,6,GLORYS
Temp,temp_180_549,10.8964655043668,2003,6,GLORYS
Temp,temp_90_180,10.9874840302599,2003,7,GLORYS
Temp,temp_0_180,10.9502660229505,2003,7,GLORYS
Temp,temp_0_90,10.9254966337502,2003,7,GLORYS
Temp,temp_30_130,10.6153747047687,2003,7,GLORYS
Temp,temp_180_549,11.3590618265779,2003,7,GLORYS
Temp,temp_90_180,11.5681434545711,2003,8,GLORYS
Temp,temp_0_180,11.6247094351091,2003,8,GLORYS
Temp,temp_0_90,11.6939358510557,2003,8,GLORYS
Temp,temp_30_130,11.3359961115021,2003,8,GLORYS
Temp,temp_180_549,11.9926436138952,2003,8,GLORYS
Temp,temp_90_180,11.404841136184,2003,9,GLORYS
Temp,temp_0_180,11.3451334573295,2003,9,GLORYS
Temp,temp_0_90,11.2978953720774,2003,9,GLORYS
Temp,temp_30_130,11.1049289719015,2003,9,GLORYS
Temp,temp_180_549,11.7520987051231,2003,9,GLORYS
Temp,temp_90_180,11.8781720135848,2003,10,GLORYS
Temp,temp_0_180,11.9974398728459,2003,10,GLORYS
Temp,temp_0_90,12.126263012865,2003,10,GLORYS
Temp,temp_30_130,11.8145997862693,2003,10,GLORYS
Temp,temp_180_549,12.0264392209865,2003,10,GLORYS
Temp,temp_90_180,11.2865255124359,2003,11,GLORYS
Temp,temp_0_180,11.3452824997714,2003,11,GLORYS
Temp,temp_0_90,11.4136304589887,2003,11,GLORYS
Temp,temp_30_130,11.2636382666113,2003,11,GLORYS
Temp,temp_180_549,11.4784673311651,2003,11,GLORYS
Temp,temp_90_180,11.268149249164,2003,12,GLORYS
Temp,temp_0_180,11.3843726093307,2003,12,GLORYS
Temp,temp_0_90,11.5082190101171,2003,12,GLORYS
Temp,temp_30_130,11.4362088188155,2003,12,GLORYS
Temp,temp_180_549,11.1992902769505,2003,12,GLORYS
Temp,temp_90_180,11.0062745569745,2004,1,GLORYS
Temp,temp_0_180,11.1026976412639,2004,1,GLORYS
Temp,temp_0_90,11.2054753139982,2004,1,GLORYS
Temp,temp_30_130,11.13735735462,2004,1,GLORYS
Temp,temp_180_549,10.9898759628222,2004,1,GLORYS
Temp,temp_90_180,10.4422401613136,2004,2,GLORYS
Temp,temp_0_180,10.5144507994712,2004,2,GLORYS
Temp,temp_0_90,10.5947370489571,2004,2,GLORYS
Temp,temp_30_130,10.4829953743487,2004,2,GLORYS
Temp,temp_180_549,10.5629887602864,2004,2,GLORYS
Temp,temp_90_180,10.6188864757345,2004,3,GLORYS
Temp,temp_0_180,10.7572725887694,2004,3,GLORYS
Temp,temp_0_90,10.9032795708671,2004,3,GLORYS
Temp,temp_30_130,10.6752071598081,2004,3,GLORYS
Temp,temp_180_549,10.7236238024757,2004,3,GLORYS
Temp,temp_90_180,10.4740695678737,2004,4,GLORYS
Temp,temp_0_180,10.6548772081695,2004,4,GLORYS
Temp,temp_0_90,10.8438462002496,2004,4,GLORYS
Temp,temp_30_130,10.5220326491371,2004,4,GLORYS
Temp,temp_180_549,10.537379509129,2004,4,GLORYS
Temp,temp_90_180,10.9659198402869,2004,5,GLORYS
Temp,temp_0_180,11.1218401533573,2004,5,GLORYS
Temp,temp_0_90,11.2871138820506,2004,5,GLORYS
Temp,temp_30_130,10.9185100773296,2004,5,GLORYS
Temp,temp_180_549,10.9923658267468,2004,5,GLORYS
Temp,temp_90_180,10.8862532593148,2004,6,GLORYS
Temp,temp_0_180,10.8275060400818,2004,6,GLORYS
Temp,temp_0_90,10.779967900915,2004,6,GLORYS
Temp,temp_30_130,10.5606724902562,2004,6,GLORYS
Temp,temp_180_549,10.9686217413011,2004,6,GLORYS
Temp,temp_90_180,11.3559557346934,2004,7,GLORYS
Temp,temp_0_180,11.3725475563684,2004,7,GLORYS
Temp,temp_0_90,11.3999091393836,2004,7,GLORYS
Temp,temp_30_130,11.0567736177144,2004,7,GLORYS
Temp,temp_180_549,11.6806048421175,2004,7,GLORYS
Temp,temp_90_180,11.6673911356662,2004,8,GLORYS
Temp,temp_0_180,11.7088092464857,2004,8,GLORYS
Temp,temp_0_90,11.7629265105663,2004,8,GLORYS
Temp,temp_30_130,11.4555333053289,2004,8,GLORYS
Temp,temp_180_549,11.9811553516938,2004,8,GLORYS
Temp,temp_90_180,12.1975952571447,2004,9,GLORYS
Temp,temp_0_180,12.1150700189854,2004,9,GLORYS
Temp,temp_0_90,12.0462177932222,2004,9,GLORYS
Temp,temp_30_130,11.8335233820339,2004,9,GLORYS
Temp,temp_180_549,12.5094672145531,2004,9,GLORYS
Temp,temp_90_180,11.9336514802989,2004,10,GLORYS
Temp,temp_0_180,12.0015305031945,2004,10,GLORYS
